date,state,district,pincode,demo_age_5_17,demo_age_17_
26-12-2025,andhra pradesh,krishna,521132,0,4
26-12-2025,andhra pradesh,krishna,521137,0,26
26-12-2025,andhra pradesh,krishna,521156,0,3
26-12-2025,andhra pradesh,krishna,521157,0,5
26-12-2025,andhra pradesh,krishna,521162,1,0
26-12-2025,andhra pradesh,krishna,521225,0,7
26-12-2025,andhra pradesh,krishna,521229,0,3
26-12-2025,andhra pradesh,krishna,521241,0,3
26-12-2025,andhra pradesh,krishna,521246,0,1
26-12-2025,andhra pradesh,krishna,521311,0,2
26-12-2025,andhra pradesh,krishna,521344,0,5
26-12-2025,andhra pradesh,krishna,521356,1,4
26-12-2025,andhra pradesh,krishna,521369,4,7
26-12-2025,andhra pradesh,krishna,521402,0,6
26-12-2025,andhra pradesh,kurnool,518005,0,2
26-12-2025,andhra pradesh,kurnool,518102,1,1
26-12-2025,andhra pradesh,kurnool,518134,0,10
26-12-2025,andhra pradesh,kurnool,518145,1,2
26-12-2025,andhra pradesh,kurnool,518176,0,2
26-12-2025,andhra pradesh,kurnool,518196,0,2
26-12-2025,andhra pradesh,kurnool,518225,1,8
26-12-2025,andhra pradesh,kurnool,518301,6,36
26-12-2025,andhra pradesh,kurnool,518302,4,9
26-12-2025,andhra pradesh,kurnool,518333,1,5
26-12-2025,andhra pradesh,kurnool,518344,2,18
26-12-2025,andhra pradesh,kurnool,518350,0,4
26-12-2025,andhra pradesh,kurnool,518463,2,14
26-12-2025,andhra pradesh,kurnool,518464,4,8
26-12-2025,andhra pradesh,kurnool,518508,0,3
26-12-2025,andhra pradesh,kurnool,518511,2,1
26-12-2025,andhra pradesh,kurnool,518513,2,3
26-12-2025,andhra pradesh,kurnool,518598,1,4
26-12-2025,andhra pradesh,kurnool,518599,0,13
26-12-2025,andhra pradesh,kurnool,518674,0,1
26-12-2025,telangana,mahabubnagar,509131,0,1
26-12-2025,telangana,medak,502114,0,1
26-12-2025,telangana,medak,502306,1,0
26-12-2025,telangana,medak,502312,0,1
26-12-2025,telangana,medak,502313,1,4
26-12-2025,telangana,medak,502335,0,2
26-12-2025,telangana,nalgonda,508115,0,2
26-12-2025,telangana,nalgonda,508116,0,7
26-12-2025,telangana,nalgonda,508205,0,2
26-12-2025,telangana,nalgonda,508206,0,12
26-12-2025,telangana,nalgonda,508212,0,3
26-12-2025,telangana,nalgonda,508221,0,3
26-12-2025,telangana,nalgonda,508244,1,2
26-12-2025,telangana,nalgonda,508252,0,8
26-12-2025,telangana,nalgonda,508257,0,4
26-12-2025,telangana,nalgonda,508258,0,1
26-12-2025,telangana,nalgonda,508277,0,3
26-12-2025,telangana,nalgonda,508280,0,8
26-12-2025,telangana,nalgonda,508374,0,4
26-12-2025,andhra pradesh,s.p.s. nellore,524004,3,23
26-12-2025,andhra pradesh,s.p.s. nellore,524005,1,3
26-12-2025,andhra pradesh,s.p.s. nellore,524101,0,14
26-12-2025,andhra pradesh,s.p.s. nellore,524132,1,15
26-12-2025,andhra pradesh,s.p.s. nellore,524134,0,6
26-12-2025,andhra pradesh,s.p.s. nellore,524137,0,20
26-12-2025,andhra pradesh,s.p.s. nellore,524201,4,23
26-12-2025,andhra pradesh,s.p.s. nellore,524222,0,4
26-12-2025,andhra pradesh,s.p.s. nellore,524224,0,1
26-12-2025,andhra pradesh,s.p.s. nellore,524303,1,2
26-12-2025,andhra pradesh,s.p.s. nellore,524305,2,17
26-12-2025,andhra pradesh,s.p.s. nellore,524312,1,3
26-12-2025,andhra pradesh,s.p.s. nellore,524320,3,3
26-12-2025,andhra pradesh,s.p.s. nellore,524322,0,10
26-12-2025,andhra pradesh,s.p.s. nellore,524343,0,7
26-12-2025,andhra pradesh,s.p.s. nellore,524366,0,4
26-12-2025,andhra pradesh,s.p.s. nellore,524406,0,1
26-12-2025,andhra pradesh,s.p.s. nellore,524407,1,6
26-12-2025,andhra pradesh,s.p.s. nellore,524411,0,8
26-12-2025,telangana,nizamabad,503003,0,1
26-12-2025,telangana,nizamabad,503207,1,0
26-12-2025,telangana,nizamabad,503246,0,1
26-12-2025,andhra pradesh,prakasam,523111,0,7
26-12-2025,andhra pradesh,prakasam,523115,0,3
26-12-2025,andhra pradesh,prakasam,523155,2,5
26-12-2025,andhra pradesh,prakasam,523157,2,11
26-12-2025,andhra pradesh,prakasam,523171,1,1
26-12-2025,andhra pradesh,prakasam,523180,1,9
26-12-2025,andhra pradesh,prakasam,523224,1,6
26-12-2025,andhra pradesh,prakasam,523254,0,8
26-12-2025,andhra pradesh,prakasam,523274,0,10
26-12-2025,andhra pradesh,prakasam,523291,1,2
26-12-2025,andhra pradesh,prakasam,523305,2,3
26-12-2025,andhra pradesh,prakasam,523315,2,9
26-12-2025,andhra pradesh,prakasam,523328,2,5
26-12-2025,andhra pradesh,prakasam,523331,0,12
26-12-2025,andhra pradesh,prakasam,523368,0,5
26-12-2025,andhra pradesh,s.p.s. nellore,523281,0,2
26-12-2025,andhra pradesh,s.p.s. nellore,523291,0,2
26-12-2025,andhra pradesh,s.p.s. nellore,524003,0,8
26-12-2025,andhra pradesh,s.p.s. nellore,524137,1,8
26-12-2025,andhra pradesh,s.p.s. nellore,524236,0,2
26-12-2025,andhra pradesh,s.p.s. nellore,524310,0,1
26-12-2025,andhra pradesh,s.p.s. nellore,524341,0,1
26-12-2025,andhra pradesh,s.p.s. nellore,524343,0,1
26-12-2025,andhra pradesh,srikakulam,532127,4,16
26-12-2025,andhra pradesh,srikakulam,532148,2,3
26-12-2025,andhra pradesh,srikakulam,532201,3,25
26-12-2025,andhra pradesh,srikakulam,532212,3,5
26-12-2025,andhra pradesh,srikakulam,532214,0,5
26-12-2025,andhra pradesh,srikakulam,532216,1,4
26-12-2025,andhra pradesh,srikakulam,532221,0,9
26-12-2025,andhra pradesh,srikakulam,532222,4,23
26-12-2025,andhra pradesh,srikakulam,532264,4,6
26-12-2025,andhra pradesh,srikakulam,532284,0,11
26-12-2025,andhra pradesh,srikakulam,532292,0,9
26-12-2025,andhra pradesh,srikakulam,532401,1,16
26-12-2025,andhra pradesh,srikakulam,532402,3,10
26-12-2025,andhra pradesh,srikakulam,532407,4,22
26-12-2025,andhra pradesh,srikakulam,532458,1,6
26-12-2025,andhra pradesh,srikakulam,532474,0,2
26-12-2025,andhra pradesh,visakhapatnam,530004,0,12
26-12-2025,andhra pradesh,visakhapatnam,530007,4,11
26-12-2025,andhra pradesh,visakhapatnam,530009,1,3
26-12-2025,andhra pradesh,visakhapatnam,530013,2,16
26-12-2025,andhra pradesh,visakhapatnam,530017,1,19
26-12-2025,andhra pradesh,visakhapatnam,530018,0,10
26-12-2025,andhra pradesh,visakhapatnam,530022,0,6
26-12-2025,andhra pradesh,visakhapatnam,530028,1,9
26-12-2025,andhra pradesh,visakhapatnam,530041,3,17
26-12-2025,andhra pradesh,visakhapatnam,530052,0,3
26-12-2025,andhra pradesh,visakhapatnam,530053,1,4
26-12-2025,andhra pradesh,visakhapatnam,531023,0,6
26-12-2025,andhra pradesh,visakhapatnam,531025,1,6
26-12-2025,andhra pradesh,visakhapatnam,531026,2,8
26-12-2025,andhra pradesh,visakhapatnam,531033,1,7
26-12-2025,andhra pradesh,visakhapatnam,531036,2,11
26-12-2025,andhra pradesh,visakhapatnam,531055,6,17
26-12-2025,andhra pradesh,visakhapatnam,531114,3,12
26-12-2025,andhra pradesh,visakhapatnam,535183,0,3
26-12-2025,andhra pradesh,vizianagaram,535002,5,26
26-12-2025,andhra pradesh,vizianagaram,535101,4,11
26-12-2025,andhra pradesh,vizianagaram,535145,3,13
26-12-2025,andhra pradesh,vizianagaram,535220,3,3
26-12-2025,andhra pradesh,vizianagaram,535463,2,2
26-12-2025,andhra pradesh,vizianagaram,535526,0,4
26-12-2025,andhra pradesh,vizianagaram,535558,1,18
26-12-2025,andhra pradesh,west godavari,534005,1,6
26-12-2025,andhra pradesh,west godavari,534006,0,2
26-12-2025,andhra pradesh,west godavari,534112,0,5
26-12-2025,andhra pradesh,west godavari,534122,0,6
26-12-2025,andhra pradesh,west godavari,534126,0,4
26-12-2025,andhra pradesh,west godavari,534145,1,3
26-12-2025,andhra pradesh,west godavari,534146,0,6
26-12-2025,andhra pradesh,west godavari,534196,0,2
26-12-2025,andhra pradesh,west godavari,534207,2,7
26-12-2025,andhra pradesh,west godavari,534218,1,3
26-12-2025,andhra pradesh,west godavari,534239,2,9
26-12-2025,andhra pradesh,west godavari,534245,0,11
26-12-2025,andhra pradesh,west godavari,534269,1,6
26-12-2025,andhra pradesh,west godavari,534313,1,7
26-12-2025,andhra pradesh,west godavari,534330,1,3
26-12-2025,andhra pradesh,west godavari,534350,2,9
26-12-2025,andhra pradesh,west godavari,534416,0,1
26-12-2025,andhra pradesh,west godavari,534425,0,3
26-12-2025,andhra pradesh,west godavari,534449,0,4
26-12-2025,andhra pradesh,west godavari,534461,0,3
26-12-2025,andhra pradesh,west godavari,534462,1,8
26-12-2025,andhra pradesh,y.s.r. kadapa,516162,0,1
26-12-2025,andhra pradesh,y.s.r. kadapa,516309,0,0
26-12-2025,andhra pradesh,y.s.r. kadapa,516355,0,1
26-12-2025,andhra pradesh,y.s.r. kadapa,516484,1,0
26-12-2025,arunachal pradesh,changlang,792103,1,21
26-12-2025,arunachal pradesh,changlang,792120,1,4
26-12-2025,arunachal pradesh,kra daadi,791118,4,2
26-12-2025,arunachal pradesh,longding,792131,1,3
26-12-2025,arunachal pradesh,lower siang,791125,0,2
26-12-2025,arunachal pradesh,papum pare,791110,0,14
26-12-2025,arunachal pradesh,papum pare,791113,0,8
26-12-2025,arunachal pradesh,tawang,790104,2,2
26-12-2025,arunachal pradesh,upper siang,791002,0,5
26-12-2025,arunachal pradesh,west siang,791125,0,3
26-12-2025,assam,baksa,781330,1,16
26-12-2025,assam,baksa,781372,2,10
26-12-2025,assam,barpeta,781302,1,7
26-12-2025,assam,barpeta,781307,1,15
26-12-2025,assam,barpeta,781352,1,15
26-12-2025,assam,barpeta,781371,0,1
26-12-2025,assam,barpeta,781375,0,3
26-12-2025,assam,biswanath,784172,1,9
26-12-2025,assam,biswanath,784177,0,6
26-12-2025,assam,bongaigaon,783372,1,6
26-12-2025,assam,bongaigaon,783390,0,14
26-12-2025,assam,cachar,788006,0,12
26-12-2025,assam,cachar,788007,1,4
26-12-2025,assam,cachar,788015,0,5
26-12-2025,assam,cachar,788026,2,5
26-12-2025,assam,cachar,788098,1,5
26-12-2025,assam,cachar,788101,2,26
26-12-2025,assam,cachar,788102,1,4
26-12-2025,assam,cachar,788103,0,3
26-12-2025,assam,cachar,788104,1,6
26-12-2025,assam,cachar,788107,1,18
26-12-2025,assam,cachar,788110,1,8
26-12-2025,assam,cachar,788117,0,5
26-12-2025,assam,cachar,788121,0,3
26-12-2025,assam,cachar,788150,1,5
26-12-2025,assam,charaideo,785693,4,6
26-12-2025,assam,chirang,783372,2,12
26-12-2025,assam,chirang,783391,1,22
26-12-2025,assam,chirang,783392,0,2
26-12-2025,assam,chirang,783394,1,15
26-12-2025,assam,darrang,784146,3,9
26-12-2025,assam,darrang,784147,0,9
26-12-2025,assam,darrang,784522,1,2
26-12-2025,assam,dhemaji,787026,0,7
26-12-2025,assam,dhemaji,787053,1,3
26-12-2025,assam,dhemaji,787056,1,5
26-12-2025,assam,dhemaji,787110,0,1
26-12-2025,assam,dhubri,783127,3,11
26-12-2025,assam,dhubri,783128,0,7
26-12-2025,assam,dhubri,783331,14,50
26-12-2025,assam,dhubri,783332,1,3
26-12-2025,assam,dibrugarh,785676,1,6
26-12-2025,assam,dibrugarh,786005,1,0
26-12-2025,assam,dibrugarh,786007,0,18
26-12-2025,assam,dibrugarh,786102,0,2
26-12-2025,assam,dibrugarh,786611,0,7
26-12-2025,assam,dibrugarh,786623,2,5
26-12-2025,assam,dibrugarh,786692,0,2
26-12-2025,assam,goalpara,783124,1,12
26-12-2025,assam,golaghat,785625,0,10
26-12-2025,assam,hailakandi,788161,6,15
26-12-2025,assam,hailakandi,788162,3,17
26-12-2025,assam,hailakandi,788164,1,15
26-12-2025,assam,hailakandi,788801,2,21
26-12-2025,assam,hojai,782445,4,25
26-12-2025,assam,hojai,782481,1,2
26-12-2025,assam,jorhat,785004,1,6
26-12-2025,assam,jorhat,785005,0,1
26-12-2025,assam,jorhat,785008,2,3
26-12-2025,assam,jorhat,785106,0,1
26-12-2025,assam,jorhat,785112,1,8
26-12-2025,assam,jorhat,785616,0,6
26-12-2025,assam,kamrup,781012,0,1
26-12-2025,assam,kamrup,781024,0,1
26-12-2025,assam,kamrup,781025,0,1
26-12-2025,assam,kamrup,781121,0,7
26-12-2025,assam,kamrup,781381,0,11
26-12-2025,assam,kamrup metropolitan,781003,1,2
26-12-2025,assam,kamrup metropolitan,781007,0,10
26-12-2025,assam,kamrup metropolitan,781009,0,8
26-12-2025,assam,kamrup metropolitan,781010,0,1
26-12-2025,assam,kamrup metropolitan,781038,0,4
26-12-2025,assam,kamrup metropolitan,781040,1,10
26-12-2025,assam,kamrup metropolitan,781171,1,2
26-12-2025,assam,karbi anglong,782481,1,7
26-12-2025,assam,karbi anglong,782482,0,4
26-12-2025,assam,karbi anglong,782485,0,6
26-12-2025,assam,karimganj,788166,3,11
26-12-2025,assam,karimganj,788710,0,5
26-12-2025,assam,karimganj,788722,5,23
26-12-2025,assam,karimganj,788735,6,16
26-12-2025,assam,karimganj,788736,0,15
26-12-2025,assam,karimganj,788803,0,1
26-12-2025,assam,kokrajhar,783336,2,17
26-12-2025,assam,kokrajhar,783345,0,4
26-12-2025,assam,kokrajhar,783347,0,12
26-12-2025,assam,kokrajhar,783354,0,7
26-12-2025,assam,kokrajhar,783360,3,29
26-12-2025,assam,lakhimpur,784165,2,9
26-12-2025,assam,lakhimpur,787032,4,19
26-12-2025,assam,lakhimpur,787052,6,31
26-12-2025,assam,morigaon,782105,4,42
26-12-2025,assam,morigaon,782123,0,8
26-12-2025,assam,morigaon,782411,7,68
26-12-2025,assam,nagaon,782102,0,7
26-12-2025,assam,nagaon,782135,0,3
26-12-2025,assam,nagaon,782136,1,35
26-12-2025,assam,nagaon,782435,0,5
26-12-2025,assam,nagaon,782440,0,8
26-12-2025,assam,nalbari,781337,0,4
26-12-2025,assam,nalbari,781340,0,5
26-12-2025,assam,nalbari,781355,0,3
26-12-2025,assam,nalbari,781370,0,5
26-12-2025,assam,nalbari,781371,0,2
26-12-2025,assam,sivasagar,785661,0,2
26-12-2025,assam,sivasagar,785666,0,6
26-12-2025,assam,sivasagar,785670,0,1
26-12-2025,assam,sivasagar,785674,0,2
26-12-2025,assam,sivasagar,785690,0,3
26-12-2025,assam,sivasagar,785692,0,1
26-12-2025,assam,sivasagar,785697,3,4
26-12-2025,assam,sonitpur,784001,2,25
26-12-2025,assam,sonitpur,784117,2,12
26-12-2025,assam,sonitpur,784150,0,3
26-12-2025,assam,sonitpur,784166,0,3
26-12-2025,assam,sonitpur,784168,0,4
26-12-2025,assam,sonitpur,784169,3,4
26-12-2025,assam,sonitpur,784505,1,21
26-12-2025,assam,sonitpur,784524,0,1
26-12-2025,assam,south salmara mankachar,783135,3,57
27-12-2025,andaman and nicobar islands,south andaman,744101,0,1
27-12-2025,andaman and nicobar islands,north and middle andaman,744202,0,6
27-12-2025,telangana,adilabad,504106,0,4
27-12-2025,telangana,adilabad,504109,1,3
27-12-2025,telangana,adilabad,504203,1,1
27-12-2025,telangana,adilabad,504207,0,5
27-12-2025,telangana,adilabad,504214,0,4
27-12-2025,telangana,adilabad,504215,0,6
27-12-2025,telangana,adilabad,504218,0,1
27-12-2025,telangana,adilabad,504294,0,6
27-12-2025,telangana,adilabad,504301,2,2
27-12-2025,telangana,adilabad,504304,0,3
27-12-2025,telangana,adilabad,504307,0,6
27-12-2025,telangana,adilabad,504308,0,3
27-12-2025,telangana,adilabad,504323,0,1
27-12-2025,andhra pradesh,anantapur,515133,0,3
27-12-2025,andhra pradesh,anantapur,515211,0,5
27-12-2025,andhra pradesh,anantapur,515303,3,3
27-12-2025,andhra pradesh,anantapur,515414,1,5
27-12-2025,andhra pradesh,anantapur,515521,1,7
27-12-2025,andhra pradesh,anantapur,515591,2,17
27-12-2025,andhra pradesh,anantapur,515621,0,7
27-12-2025,andhra pradesh,anantapur,515731,1,6
27-12-2025,andhra pradesh,anantapur,515763,1,3
27-12-2025,andhra pradesh,anantapur,515774,0,3
27-12-2025,andhra pradesh,anantapur,515787,0,3
27-12-2025,andhra pradesh,anantapur,515832,0,1
27-12-2025,andhra pradesh,chittoor,517101,0,3
27-12-2025,andhra pradesh,chittoor,517127,1,5
27-12-2025,andhra pradesh,chittoor,517128,0,4
27-12-2025,andhra pradesh,chittoor,517172,0,7
27-12-2025,andhra pradesh,chittoor,517213,0,8
27-12-2025,andhra pradesh,chittoor,517319,0,2
27-12-2025,andhra pradesh,chittoor,517325,3,43
27-12-2025,andhra pradesh,chittoor,517390,2,7
27-12-2025,andhra pradesh,chittoor,517415,1,17
27-12-2025,andhra pradesh,chittoor,517426,1,0
27-12-2025,andhra pradesh,chittoor,517502,0,5
27-12-2025,andhra pradesh,chittoor,517505,1,3
27-12-2025,andhra pradesh,chittoor,517536,1,2
27-12-2025,andhra pradesh,chittoor,517584,0,1
27-12-2025,andhra pradesh,chittoor,517586,2,5
27-12-2025,andhra pradesh,chittoor,517589,1,12
27-12-2025,andhra pradesh,chittoor,517640,4,12
27-12-2025,andhra pradesh,y.s.r. kadapa,516002,4,23
27-12-2025,andhra pradesh,y.s.r. kadapa,516003,5,19
27-12-2025,andhra pradesh,y.s.r. kadapa,516105,3,7
27-12-2025,andhra pradesh,y.s.r. kadapa,516127,0,6
27-12-2025,andhra pradesh,y.s.r. kadapa,516213,1,6
27-12-2025,andhra pradesh,y.s.r. kadapa,516214,0,14
27-12-2025,andhra pradesh,y.s.r. kadapa,516217,2,10
27-12-2025,andhra pradesh,y.s.r. kadapa,516218,1,6
27-12-2025,andhra pradesh,y.s.r. kadapa,516312,0,2
27-12-2025,andhra pradesh,y.s.r. kadapa,516360,10,39
27-12-2025,andhra pradesh,y.s.r. kadapa,516421,0,5
27-12-2025,andhra pradesh,y.s.r. kadapa,516439,0,2
27-12-2025,andhra pradesh,y.s.r. kadapa,516454,0,5
27-12-2025,andhra pradesh,east godavari,507121,0,2
27-12-2025,andhra pradesh,east godavari,507126,1,0
27-12-2025,andhra pradesh,east godavari,533003,1,3
27-12-2025,andhra pradesh,east godavari,533102,1,10
27-12-2025,andhra pradesh,east godavari,533234,1,4
27-12-2025,andhra pradesh,east godavari,533239,0,1
27-12-2025,andhra pradesh,east godavari,533247,3,8
27-12-2025,andhra pradesh,east godavari,533248,1,5
27-12-2025,andhra pradesh,east godavari,533260,0,3
27-12-2025,andhra pradesh,east godavari,533261,0,1
27-12-2025,andhra pradesh,east godavari,533288,0,3
27-12-2025,andhra pradesh,east godavari,533292,1,6
27-12-2025,andhra pradesh,east godavari,533294,1,11
27-12-2025,andhra pradesh,east godavari,533297,0,8
27-12-2025,andhra pradesh,east godavari,533305,0,7
27-12-2025,andhra pradesh,east godavari,533309,0,3
27-12-2025,andhra pradesh,east godavari,533342,0,6
27-12-2025,andhra pradesh,east godavari,533406,0,14
27-12-2025,andhra pradesh,east godavari,533407,1,10
27-12-2025,andhra pradesh,east godavari,533408,0,5
27-12-2025,andhra pradesh,east godavari,533432,1,10
27-12-2025,andhra pradesh,east godavari,533435,2,21
27-12-2025,andhra pradesh,east godavari,533437,3,32
27-12-2025,andhra pradesh,east godavari,533446,3,16
27-12-2025,andhra pradesh,east godavari,533447,1,2
27-12-2025,andhra pradesh,east godavari,533468,1,7
27-12-2025,andhra pradesh,east godavari,534316,0,1
27-12-2025,andhra pradesh,east godavari,534350,1,9
27-12-2025,andhra pradesh,guntur,522006,2,22
27-12-2025,andhra pradesh,guntur,522015,0,2
27-12-2025,andhra pradesh,guntur,522017,3,13
27-12-2025,andhra pradesh,guntur,522018,1,8
27-12-2025,andhra pradesh,guntur,522020,1,6
27-12-2025,andhra pradesh,guntur,522034,1,14
27-12-2025,andhra pradesh,guntur,522101,2,23
27-12-2025,andhra pradesh,guntur,522113,1,2
27-12-2025,andhra pradesh,guntur,522213,1,8
27-12-2025,andhra pradesh,guntur,522259,1,5
27-12-2025,andhra pradesh,guntur,522302,0,3
27-12-2025,andhra pradesh,guntur,522304,0,7
27-12-2025,andhra pradesh,guntur,522308,0,3
27-12-2025,andhra pradesh,guntur,522309,0,2
27-12-2025,andhra pradesh,guntur,522330,0,6
27-12-2025,andhra pradesh,guntur,522341,1,2
27-12-2025,andhra pradesh,guntur,522403,2,10
27-12-2025,andhra pradesh,guntur,522410,2,12
27-12-2025,andhra pradesh,guntur,522601,3,42
27-12-2025,andhra pradesh,guntur,522603,1,3
27-12-2025,andhra pradesh,guntur,522615,1,10
27-12-2025,andhra pradesh,guntur,522616,1,12
27-12-2025,andhra pradesh,guntur,522619,0,3
27-12-2025,andhra pradesh,guntur,522647,3,20
27-12-2025,andhra pradesh,guntur,522649,2,12
27-12-2025,andhra pradesh,guntur,522660,2,2
27-12-2025,telangana,hyderabad,500004,0,6
27-12-2025,telangana,hyderabad,500008,1,16
27-12-2025,telangana,hyderabad,500009,0,3
27-12-2025,telangana,hyderabad,500023,0,3
27-12-2025,telangana,hyderabad,500042,0,1
27-12-2025,telangana,hyderabad,500057,0,3
27-12-2025,telangana,hyderabad,500095,0,2
27-12-2025,telangana,karimnagar,505001,0,4
27-12-2025,telangana,karimnagar,505101,0,3
27-12-2025,telangana,karimnagar,505102,0,1
27-12-2025,telangana,karimnagar,505325,0,7
27-12-2025,telangana,karimnagar,505326,0,1
27-12-2025,telangana,karimnagar,505450,0,2
27-12-2025,telangana,karimnagar,505462,0,3
27-12-2025,telangana,karimnagar,505468,0,5
27-12-2025,telangana,karimnagar,505473,0,2
27-12-2025,telangana,karimnagar,505474,0,3
27-12-2025,telangana,karimnagar,505475,0,1
27-12-2025,telangana,karimnagar,505480,0,3
27-12-2025,telangana,karimnagar,505527,0,2
27-12-2025,telangana,khammam,507001,1,16
27-12-2025,telangana,khammam,507003,1,10
27-12-2025,telangana,khammam,507103,0,1
27-12-2025,telangana,khammam,507123,2,16
27-12-2025,telangana,khammam,507125,0,3
27-12-2025,telangana,khammam,507136,1,9
27-12-2025,telangana,khammam,507138,0,1
27-12-2025,telangana,khammam,507157,1,4
27-12-2025,telangana,khammam,507160,0,6
27-12-2025,telangana,khammam,507161,3,8
27-12-2025,telangana,khammam,507165,1,13
27-12-2025,telangana,khammam,507168,0,6
27-12-2025,telangana,khammam,507303,0,15
27-12-2025,telangana,khammam,507305,0,4
